CountryName,RegionName,PrescriptionIndex,PredictedDailyNewCases,Stringency,PrescriptorName
Afghanistan,,0,1456.44823076008,0.52,FeatGreedy
Afghanistan,,1,1384.555296066526,1.62,FeatGreedy
Afghanistan,,2,1119.0199399208918,4.109999999999999,FeatGreedy
Afghanistan,,3,886.3267090995921,9.239999999999998,FeatGreedy
Afghanistan,,4,856.2249850623418,10.759999999999998,FeatGreedy
Afghanistan,,5,830.8375636283566,15.049999999999999,FeatGreedy
Afghanistan,,6,817.2302650882557,17.93,FeatGreedy
Afghanistan,,7,782.7583693268978,23.69,FeatGreedy
Afghanistan,,8,763.4724825950595,26.01,FeatGreedy
Afghanistan,,9,755.1209628968764,27.35,FeatGreedy
Albania,,0,221.35235823195663,0.42000000000000004,FeatGreedy
Albania,,1,215.0830399411145,0.6200000000000001,FeatGreedy
Albania,,2,196.94838479959145,1.02,FeatGreedy
Albania,,3,188.2189559873747,1.2200000000000002,FeatGreedy
Albania,,4,157.12818268449507,5.540000000000001,FeatGreedy
Albania,,5,153.2079605713602,9.860000000000001,FeatGreedy
Albania,,6,150.45887113821263,12.74,FeatGreedy
Albania,,7,146.3759111426505,19.9,FeatGreedy
Albania,,8,143.78470256930308,26.86,FeatGreedy
Albania,,9,142.4901762107502,27.84,FeatGreedy
Algeria,,0,1412.0571960306456,0.18,FeatGreedy
Algeria,,1,1085.346363026961,0.5700000000000001,FeatGreedy
Algeria,,2,1057.306720106792,1.6700000000000002,FeatGreedy
Algeria,,3,988.1759314047309,5.15,FeatGreedy
Algeria,,4,953.8163682232737,10.85,FeatGreedy
Algeria,,5,931.0191355313697,14.75,FeatGreedy
Algeria,,6,888.3253734621884,18.83,FeatGreedy
Algeria,,7,853.5980591945022,19.61,FeatGreedy
Algeria,,8,837.3873656358994,24.85,FeatGreedy
Algeria,,9,828.9634463541558,26.049999999999997,FeatGreedy
Andorra,,0,14.241103717383732,0.88,FeatGreedy
Andorra,,1,12.930540732834471,1.87,FeatGreedy
Andorra,,2,12.669013299338745,4.2700000000000005,FeatGreedy
Andorra,,3,11.559153923624061,8.95,FeatGreedy
Andorra,,4,11.443186386425726,10.87,FeatGreedy
Andorra,,5,11.279159022287363,11.31,FeatGreedy
Andorra,,6,11.206137039176873,14.21,FeatGreedy
Andorra,,7,11.09923882349833,19.61,FeatGreedy
Andorra,,8,10.953765354459632,25.810000000000006,FeatGreedy
Andorra,,9,10.882491286961004,26.61,FeatGreedy
Angola,,0,1233.723979661562,1.53,FeatGreedy
Angola,,1,1156.5860053717586,3.24,FeatGreedy
Angola,,2,1059.494665053129,5.44,FeatGreedy
Angola,,3,893.2456933268346,8.47,FeatGreedy
Angola,,4,875.0501368814815,9.990000000000002,FeatGreedy
Angola,,5,854.0318782556642,13.070000000000002,FeatGreedy
Angola,,6,830.2804597421306,19.310000000000006,FeatGreedy
Angola,,7,795.4850460501386,25.310000000000006,FeatGreedy
Angola,,8,779.4765411976982,25.990000000000002,FeatGreedy
Angola,,9,762.7755635347081,27.770000000000003,FeatGreedy
Argentina,,0,34134.04175438756,0.32,FeatGreedy
Argentina,,1,32919.18250500952,1.6800000000000002,FeatGreedy
Argentina,,2,31556.77206341565,4.11,FeatGreedy
Argentina,,3,30806.83077111992,5.07,FeatGreedy
Argentina,,4,25764.3449568504,10.35,FeatGreedy
Argentina,,5,23003.25178947835,15.3,FeatGreedy
Argentina,,6,22230.70385980917,17.98,FeatGreedy
Argentina,,7,21850.386800630546,23.94,FeatGreedy
Argentina,,8,21461.767951501817,25.96,FeatGreedy
Argentina,,9,21292.60306285208,27.16,FeatGreedy
Aruba,,0,12.623244783763429,1.26,FeatGreedy
Aruba,,1,10.56497815505408,3.9000000000000004,FeatGreedy
Aruba,,2,10.073466640907094,6.9,FeatGreedy
Aruba,,3,9.873835684023273,9.040000000000001,FeatGreedy
Aruba,,4,9.623618987895624,9.200000000000001,FeatGreedy
Aruba,,5,9.461390086884188,15.170000000000002,FeatGreedy
Aruba,,6,9.194660350891757,18.37,FeatGreedy
Aruba,,7,9.109313052052942,21.03,FeatGreedy
Aruba,,8,8.903265065442207,21.720000000000002,FeatGreedy
Aruba,,9,8.799436756182278,27.880000000000003,FeatGreedy
Australia,,0,160.9610741382479,0.12,FeatGreedy
Australia,,1,123.03767410455531,2.34,FeatGreedy
Australia,,2,116.85396258527486,3.9299999999999993,FeatGreedy
Australia,,3,109.74795508842224,6.13,FeatGreedy
Australia,,4,107.34348902969346,7.95,FeatGreedy
Australia,,5,103.74719957583129,8.25,FeatGreedy
Australia,,6,90.92752265134828,15.269999999999998,FeatGreedy
Australia,,7,89.2979257470651,20.39,FeatGreedy
Australia,,8,88.17161432125067,20.87,FeatGreedy
Australia,,9,86.41865101493212,27.07,FeatGreedy
Austria,,0,2818.3429706194233,0.33,FeatGreedy
Austria,,1,2398.7634145080633,1.23,FeatGreedy
Austria,,2,2257.1431837525943,2.19,FeatGreedy
