CountryName,RegionName,PrescriptionIndex,PredictedDailyNewCases,Stringency,PrescriptorName
Afghanistan,,0,85.19267751685153,0.52,FeatGreedy
Afghanistan,,1,81.13213327282594,1.62,FeatGreedy
Afghanistan,,2,66.11675045591087,4.109999999999999,FeatGreedy
Afghanistan,,3,52.91662171289195,9.239999999999998,FeatGreedy
Afghanistan,,4,51.20412803209248,10.759999999999998,FeatGreedy
Afghanistan,,5,49.75875546788477,15.049999999999999,FeatGreedy
Afghanistan,,6,48.98381068643365,17.93,FeatGreedy
Afghanistan,,7,47.018952568131894,23.69,FeatGreedy
Afghanistan,,8,45.91890339197105,26.01,FeatGreedy
Afghanistan,,9,45.44228510059939,27.35,FeatGreedy
Albania,,0,2231.0127399663947,0.42000000000000004,FeatGreedy
Albania,,1,2172.9520439365883,0.6200000000000001,FeatGreedy
Albania,,2,2003.3230763622944,1.02,FeatGreedy
Albania,,3,1920.7355060661966,1.2200000000000002,FeatGreedy
Albania,,4,1621.5407984150047,5.540000000000001,FeatGreedy
Albania,,5,1583.2466296134864,9.860000000000001,FeatGreedy
Albania,,6,1556.3141269215569,12.74,FeatGreedy
Albania,,7,1516.1981542409778,19.9,FeatGreedy
Albania,,8,1490.6634337166715,26.86,FeatGreedy
Albania,,9,1477.8876172723872,27.84,FeatGreedy
Algeria,,0,779.9954432142819,0.18,FeatGreedy
Algeria,,1,604.6050665011886,0.5700000000000001,FeatGreedy
Algeria,,2,589.5197386251282,1.6700000000000002,FeatGreedy
Algeria,,3,552.2952737827546,5.15,FeatGreedy
Algeria,,4,533.7786833465422,10.85,FeatGreedy
Algeria,,5,521.4854713454978,14.75,FeatGreedy
Algeria,,6,498.45049870947867,18.83,FeatGreedy
Algeria,,7,479.6968295317781,19.61,FeatGreedy
Algeria,,8,470.93868670274054,24.85,FeatGreedy
Algeria,,9,466.3857543916552,26.049999999999997,FeatGreedy
Andorra,,0,13.744807709993268,0.88,FeatGreedy
Andorra,,1,12.251798249558988,1.87,FeatGreedy
Andorra,,2,11.945410842934164,4.2700000000000005,FeatGreedy
Andorra,,3,10.648668319214625,8.95,FeatGreedy
Andorra,,4,10.514774063901061,10.87,FeatGreedy
Andorra,,5,10.322677631251596,11.31,FeatGreedy
Andorra,,6,10.23812132342914,14.21,FeatGreedy
Andorra,,7,10.11474683723142,19.61,FeatGreedy
Andorra,,8,9.947546023784303,25.810000000000006,FeatGreedy
Andorra,,9,9.865888801176203,26.61,FeatGreedy
Angola,,0,278.8624928505519,1.53,FeatGreedy
Angola,,1,261.26774140772943,3.24,FeatGreedy
Angola,,2,239.1399885635276,5.44,FeatGreedy
Angola,,3,201.30287035284533,8.47,FeatGreedy
Angola,,4,197.16577056823377,9.990000000000002,FeatGreedy
Angola,,5,192.38795157978478,13.070000000000002,FeatGreedy
Angola,,6,186.99056598255575,19.310000000000006,FeatGreedy
Angola,,7,179.0861846515467,25.310000000000006,FeatGreedy
Angola,,8,175.45085976751713,25.990000000000002,FeatGreedy
Angola,,9,171.65918395116233,27.770000000000003,FeatGreedy
Argentina,,0,15889.445827061147,0.32,FeatGreedy
Argentina,,1,15238.652056630057,1.6800000000000002,FeatGreedy
Argentina,,2,14514.566035544452,4.11,FeatGreedy
Argentina,,3,14118.671745755,5.07,FeatGreedy
Argentina,,4,11508.047970235591,10.35,FeatGreedy
Argentina,,5,10118.331409209046,15.3,FeatGreedy
Argentina,,6,9734.83264857364,17.98,FeatGreedy
Argentina,,7,9546.911706068377,23.94,FeatGreedy
Argentina,,8,9355.50841391409,25.96,FeatGreedy
Argentina,,9,9272.394524679212,27.16,FeatGreedy
Aruba,,0,44.13017846232348,1.26,FeatGreedy
Aruba,,1,36.389212719887546,3.9000000000000004,FeatGreedy
Aruba,,2,34.54980155715728,6.9,FeatGreedy
Aruba,,3,33.80436862954328,9.040000000000001,FeatGreedy
Aruba,,4,32.871484979803746,9.200000000000001,FeatGreedy
Aruba,,5,32.267685266666014,15.170000000000002,FeatGreedy
Aruba,,6,31.27684587675694,18.37,FeatGreedy
Aruba,,7,30.960220482626518,21.03,FeatGreedy
Aruba,,8,30.197012975043204,21.720000000000002,FeatGreedy
Aruba,,9,29.812962116224007,27.880000000000003,FeatGreedy
Australia,,0,54.959756585662944,0.12,FeatGreedy
Australia,,1,41.806388229976235,2.34,FeatGreedy
Australia,,2,39.664002553117726,3.9299999999999993,FeatGreedy
Australia,,3,37.203260545482344,6.13,FeatGreedy
Australia,,4,36.37096515326906,7.95,FeatGreedy
Australia,,5,35.12636777644145,8.25,FeatGreedy
Australia,,6,30.69385908447691,15.269999999999998,FeatGreedy
Australia,,7,30.130850258099915,20.39,FeatGreedy
Australia,,8,29.741704401488818,20.87,FeatGreedy
Australia,,9,29.136252255447808,27.07,FeatGreedy
Austria,,0,4661.457500066968,0.33,FeatGreedy
Austria,,1,3914.791560785251,1.23,FeatGreedy
Austria,,2,3663.0245517153553,2.19,FeatGreedy
Austria,,3,3551.4424646374096,5.01,FeatGreedy
Austria,,4,3497.7664863262607,6.01,FeatGreedy
Austria,,5,3376.8865829592337,13.530000000000003,FeatGreedy
Austria,,6,3320.3238989807783,18.51,FeatGreedy
Austria,,7,3213.110148215242,19.35,FeatGreedy
Austria,,8,3157.392511896909,20.51,FeatGreedy
Austria,,9,3112.4910175898326,28.270000000000003,FeatGreedy
Azerbaijan,,0,1073.222650174455,0.32,FeatGreedy
Azerbaijan,,1,1006.3678008454655,2.3899999999999997,FeatGreedy
Azerbaijan,,2,826.9296069069352,4.43,FeatGreedy
Azerbaijan,,3,665.7888518144216,8.84,FeatGreedy
Azerbaijan,,4,649.7373201877001,9.04,FeatGreedy
Azerbaijan,,5,635.5289083436252,12.899999999999999,FeatGreedy
Azerbaijan,,6,618.5919545057876,15.979999999999999,FeatGreedy
Azerbaijan,,7,600.7227355538553,16.939999999999994,FeatGreedy
Azerbaijan,,8,593.6477750431442,20.36,FeatGreedy
Azerbaijan,,9,576.504599479749,28.200000000000003,FeatGreedy
Bahamas,,0,155.20914196192345,0.51,FeatGreedy
Bahamas,,1,126.8517258610365,2.25,FeatGreedy
Bahamas,,2,119.75580489849119,2.47,FeatGreedy
Bahamas,,3,112.61999097161257,3.5500000000000003,FeatGreedy
Bahamas,,4,109.77885717798246,5.3100000000000005,FeatGreedy
Bahamas,,5,106.951581385825,8.61,FeatGreedy
Bahamas,,6,103.45772393575876,15.65,FeatGreedy
Bahamas,,7,101.11692342591742,19.05,FeatGreedy
Bahamas,,8,100.0027849191624,22.75,FeatGreedy
Bahamas,,9,98.37289806215729,23.39,FeatGreedy
Bahrain,,0,1010.0521636119131,0.2,FeatGreedy
Bahrain,,1,957.2614564847689,1.55,FeatGreedy
Bahrain,,2,872.7655978448607,2.63,FeatGreedy
Bahrain,,3,731.5966030493706,6.590000000000001,FeatGreedy
Bahrain,,4,702.3594496884252,10.229999999999999,FeatGreedy
Bahrain,,5,691.7617306013044,11.889999999999999,FeatGreedy
Bahrain,,6,626.899029274932,16.81,FeatGreedy
Bahrain,,7,616.3509250028764,23.25,FeatGreedy
Bahrain,,8,610.5844008387771,24.03,FeatGreedy
Bahrain,,9,600.8871335902321,26.950000000000006,FeatGreedy
Bangladesh,,0,2115.434492920745,2.64,FeatGreedy
Bangladesh,,1,2013.0072753046982,3.84,FeatGreedy
Bangladesh,,2,1906.0753581127356,6.87,FeatGreedy
Bangladesh,,3,1587.6403251436084,9.69,FeatGreedy
Bangladesh,,4,1504.120123218456,13.009999999999998,FeatGreedy
Bangladesh,,5,1458.7973715357205,16.369999999999997,FeatGreedy
Bangladesh,,6,1394.5639811207782,20.049999999999997,FeatGreedy
Bangladesh,,7,1376.9045167282368,23.45,FeatGreedy
Bangladesh,,8,1359.2855663270027,24.39,FeatGreedy
Bangladesh,,9,1316.9114477905857,26.88,FeatGreedy
Barbados,,0,155.93309899926905,1.0,FeatGreedy
Barbados,,1,144.44121513976222,1.1,FeatGreedy
Barbados,,2,115.56878734516694,3.1100000000000003,FeatGreedy
Barbados,,3,111.49959423785859,5.36,FeatGreedy
Barbados,,4,108.83717949248054,6.92,FeatGreedy
Barbados,,5,103.53463994715625,8.28,FeatGreedy
Barbados,,6,101.85753516565977,9.459999999999999,FeatGreedy
Barbados,,7,91.15542414736196,16.24,FeatGreedy
Barbados,,8,89.46841880216905,23.56,FeatGreedy
Barbados,,9,87.15001606742717,26.95,FeatGreedy
Belarus,,0,3505.101428979179,0.8699999999999999,FeatGreedy
Belarus,,1,3319.3432142998786,2.01,FeatGreedy
Belarus,,2,3091.941753537818,4.050000000000001,FeatGreedy
Belarus,,3,2541.879476165607,8.01,FeatGreedy
Belarus,,4,2497.311896762257,9.25,FeatGreedy
Belarus,,5,2445.686145985046,12.43,FeatGreedy
Belarus,,6,2348.5427044839703,16.75,FeatGreedy
Belarus,,7,2300.9720691758916,24.11,FeatGreedy
Belarus,,8,2252.535383027834,26.83,FeatGreedy
Belarus,,9,2194.6809636465377,29.229999999999997,FeatGreedy
Belgium,,0,5117.591243206255,0.15000000000000002,FeatGreedy
Belgium,,1,4064.3872680253694,2.79,FeatGreedy
Belgium,,2,3933.762727620941,5.83,FeatGreedy
Belgium,,3,3699.8817378932313,10.95,FeatGreedy
Belgium,,4,3255.6397071975107,15.84,FeatGreedy
Belgium,,5,3128.7760475346636,18.72,FeatGreedy
Belgium,,6,3090.780696757457,21.48,FeatGreedy
Belgium,,7,3033.9935513818928,27.96,FeatGreedy
Belgium,,8,2951.316839294764,29.25,FeatGreedy
Belgium,,9,2906.756671758921,31.529999999999998,FeatGreedy
Belize,,0,14.665681440167209,2.31,FeatGreedy
Belize,,1,11.720199887211216,6.99,FeatGreedy
Belize,,2,11.464267308425287,8.13,FeatGreedy
Belize,,3,11.041431902682627,11.700000000000001,FeatGreedy
Belize,,4,10.44506784683693,13.3,FeatGreedy
