Date,RegionName,PredictedDailyNewCases,PredictedDailyNewRatios,RN,Pred,SmoothNewDeaths,truth,CountryName,Month_Year
2021-07-01,,73.5,1.0001347362995148,0.9766852,0,0,14.142857142857142,Zimbabwe,2021_07
2021-07-02,,72.5,0.998227447271347,0.9766852,0,0,17.142857142857142,Zimbabwe,2021_07
2021-07-03,,67.5,0.9949378073215485,0.9766852,0,0,19.142857142857142,Zimbabwe,2021_07
2021-07-04,,76.0,0.9942801296710968,0.9766852,0,0,20.285714285714285,Zimbabwe,2021_07
2021-07-05,,1168.5,1.0002046525478363,0.9766852,0,0,23.142857142857142,Zimbabwe,2021_07
2021-07-01,,73.5,1.0001347362995148,0.9766852,9,9,14.142857142857142,Zimbabwe,2021_07
2021-07-02,,72.5,0.998227447271347,0.9766852,9,9,17.142857142857142,Zimbabwe,2021_07
2021-07-03,,67.5,0.9949378073215485,0.9766852,9,9,19.142857142857142,Zimbabwe,2021_07
2021-07-04,,76.0,0.9942801296710968,0.9766852,9,9,20.285714285714285,Zimbabwe,2021_07
2021-07-05,,1168.5,1.0002046525478363,0.9766852,9,9,23.142857142857142,Zimbabwe,2021_07
2021-07-06,,341.0,1.0615352392196655,1.0191003,9,9,25.428571428571427,Zimbabwe,2021_07
2021-07-07,,335.0,1.0581629276275637,1.0191003,9,9,26.285714285714285,Zimbabwe,2021_07
2021-07-08,,353.0,1.059868574142456,1.0191003,9,9,31.571428571428573,Zimbabwe,2021_07
2021-07-09,,348.0,1.0556979179382324,1.0191003,9,9,34.714285714285715,Zimbabwe,2021_07
2021-07-10,,343.0,1.054269552230835,1.0191003,9,9,38.142857142857146,Zimbabwe,2021_07
2021-07-11,,355.0,1.050533890724182,1.0191003,9,9,43.857142857142854,Zimbabwe,2021_07
2021-07-12,,1254.0,0.9838930368423462,0.96759337,9,9,46.42857142857143,Zimbabwe,2021_07
2021-07-13,,260.0,0.9831849038600922,0.96759337,9,9,47.857142857142854,Zimbabwe,2021_07
2021-07-14,,255.5,0.9815065860748291,0.96759337,9,9,51.285714285714285,Zimbabwe,2021_07
2021-07-15,,265.0,0.9777249991893768,0.96759337,9,9,55.57142857142857,Zimbabwe,2021_07
2021-07-16,,255.5,0.9751445949077606,0.96759337,9,9,62.285714285714285,Zimbabwe,2021_07
2021-07-17,,242.0,0.973148375749588,0.96759337,9,9,66.0,Zimbabwe,2021_07
2021-07-18,,245.5,0.9704638719558716,0.96759337,9,9,62.42857142857143,Zimbabwe,2021_07
2021-07-19,,1299.5,0.9693895578384399,0.96759337,9,9,65.85714285714286,Zimbabwe,2021_07
2021-07-12,,1254.0,0.9838930368423462,0.96759337,43,43,46.42857142857143,Zimbabwe,2021_07
2021-07-13,,260.0,0.9831849038600922,0.96759337,43,43,47.857142857142854,Zimbabwe,2021_07
2021-07-14,,255.5,0.9815065860748291,0.96759337,43,43,51.285714285714285,Zimbabwe,2021_07
2021-07-15,,265.0,0.9777249991893768,0.96759337,43,43,55.57142857142857,Zimbabwe,2021_07
2021-07-16,,255.5,0.9751445949077606,0.96759337,43,43,62.285714285714285,Zimbabwe,2021_07
2021-07-17,,242.0,0.973148375749588,0.96759337,43,43,66.0,Zimbabwe,2021_07
2021-07-18,,245.5,0.9704638719558716,0.96759337,43,43,62.42857142857143,Zimbabwe,2021_07
2021-07-19,,1299.5,0.9693895578384399,0.96759337,43,43,65.85714285714286,Zimbabwe,2021_07
2021-07-20,,0.0,0.9194681644439696,0.91608644,40,40,67.57142857142857,Zimbabwe,2021_07
2021-07-21,,0.0,0.9190706610679626,0.91608644,38,38,68.14285714285714,Zimbabwe,2021_07
2021-07-22,,24.0,0.9189225435256958,0.91608644,36,36,64.57142857142857,Zimbabwe,2021_07
2021-07-23,,26.0,0.9188425540924072,0.91608644,34,34,63.0,Zimbabwe,2021_07
2021-07-24,,15.0,0.9187651872634888,0.91608644,32,32,66.0,Zimbabwe,2021_07
2021-07-25,,34.0,0.918778121471405,0.91608644,30,30,67.42857142857143,Zimbabwe,2021_07
2021-07-26,,0.0,0.9104153215885162,0.84419347,26,26,68.0,Zimbabwe,2021_07
2021-07-27,,4.0,0.909350574016571,0.84419347,22,22,76.14285714285714,Zimbabwe,2021_07
2021-07-28,,11.5,0.9073131680488586,0.84419347,19,19,75.85714285714286,Zimbabwe,2021_07
2021-07-29,,19.0,0.9020562171936035,0.84419347,16,16,78.71428571428571,Zimbabwe,2021_07
2021-07-30,,37.0,0.8994335234165192,0.84419347,14,14,75.57142857142857,Zimbabwe,2021_07
2021-07-31,,32.5,0.8946121335029602,0.84419347,12,12,68.85714285714286,Zimbabwe,2021_07
2021-07-26,,0.0,0.9104153215885162,0.84419347,59,59,68.0,Zimbabwe,2021_07
2021-07-27,,4.0,0.909350574016571,0.84419347,51,51,76.14285714285714,Zimbabwe,2021_07
2021-07-28,,11.5,0.9073131680488586,0.84419347,44,44,75.85714285714286,Zimbabwe,2021_07
2021-07-29,,19.0,0.9020562171936035,0.84419347,38,38,78.71428571428571,Zimbabwe,2021_07
2021-07-30,,37.0,0.8994335234165192,0.84419347,33,33,75.57142857142857,Zimbabwe,2021_07
2021-07-31,,32.5,0.8946121335029602,0.84419347,28,28,68.85714285714286,Zimbabwe,2021_07
