Date,RegionName,PredictedDailyNewCases,PredictedDailyNewRatios,RN,Pred,SmoothNewDeaths,truth,CountryName,Month_Year
2021-03-01,,0.0,0.8413076996803284,0.81635857,0,0,0.42857142857142855,Aruba,2021_3
2021-03-01,,0.0,0.8042922616004944,0.7792479,0,0,1.5714285714285714,Afghanistan,2021_3
2021-03-01,,0.0,0.8199962377548218,0.7966548,0,0,1.2857142857142858,Angola,2021_3
2021-03-01,,0.0,0.8397865295410156,0.81266755,0,0,19.285714285714285,Albania,2021_3
2021-03-01,,0.0,0.847828209400177,0.8221627,0,0,0.14285714285714285,Andorra,2021_3
2021-03-01,,0.0,0.8352193832397461,0.8106292,0,0,14.0,United Arab Emirates,2021_3
2021-03-01,,0.0,0.8330851197242737,0.8079064,14,14,102.57142857142857,Argentina,2021_3
2021-03-01,,0.0,0.8279203176498413,0.8017384,0,0,0.0,Australia,2021_3
2021-03-01,,0.0,0.8400356769561768,0.81581634,1,1,32.142857142857146,Austria,2021_3
2021-03-01,,0.0,0.8315858244895935,0.80938077,0,0,3.0,Azerbaijan,2021_3
2021-03-01,,0.0,0.8305778503417969,0.8136358,0,0,0.0,Burundi,2021_3
2021-03-01,,0.0,0.8408242464065552,0.815732,0,0,26.142857142857142,Belgium,2021_3
2021-03-01,,0.0,0.844950795173645,0.8192124,0,0,0.0,Benin,2021_3
2021-03-01,,0.0,0.8144301176071167,0.78738046,0,0,0.5714285714285714,Burkina Faso,2021_3
2021-03-01,,0.0,0.8269373178482056,0.8039641,0,0,8.571428571428571,Bangladesh,2021_3
2021-03-01,,0.0,0.8437877893447876,0.8175456,3,3,53.57142857142857,Bulgaria,2021_3
2021-03-01,,0.0,0.8493537902832031,0.82161206,0,0,3.2857142857142856,Bahrain,2021_3
2021-03-01,,0.0,0.8365437388420105,0.81150657,0,0,0.0,Bahamas,2021_3
2021-03-01,,0.0,0.8391095995903015,0.8142615,0,0,7.857142857142857,Bosnia and Herzegovina,2021_3
2021-03-01,,0.0,0.8348944187164307,0.80986285,0,0,9.142857142857142,Belarus,2021_3
2021-03-01,,0.0,0.822548508644104,0.80421776,0,0,0.14285714285714285,Belize,2021_3
2021-03-01,,0.0,0.8382737636566162,0.8183523,0,0,0.0,Bermuda,2021_3
2021-03-01,,0.0,0.8222653269767761,0.7968065,6,6,28.0,Bolivia,2021_3
2021-03-01,,0.0,0.8380002379417419,0.8134824,99,99,1225.142857142857,Brazil,2021_3
2021-03-01,,0.0,0.8496317267417908,0.82919496,0,0,0.7142857142857143,Barbados,2021_3
2021-03-01,,0.0,0.8251592516899109,0.79908496,0,0,0.0,Brunei,2021_3
2021-03-01,,0.0,0.8315779566764832,0.8437555,0,0,0.0,Bhutan,2021_3
2021-03-01,,0.0,0.8270857334136963,0.80100834,0,0,4.571428571428571,Botswana,2021_3
2021-03-01,,0.0,0.8284887671470642,0.79886913,0,0,0.0,Central African Republic,2021_3
2021-03-01,,0.0,0.8285590410232544,0.8049167,14,14,42.0,Canada,2021_3
2021-03-01,,0.0,0.8360534906387329,0.81031555,0,0,9.857142857142858,Switzerland,2021_3
2021-03-01,,0.0,0.8358794450759888,0.8113118,6,6,76.28571428571429,Chile,2021_3
