Date,RegionName,PredictedDailyNewCases,PredictedDailyNewRatios,RN,Pred,SmoothNewDeaths,truth,CountryName,Month_Year
2021-06-01,,0.0,0.9381492733955383,0.92989832,0,0,1.7142857142857142,Zimbabwe,2021_06
2021-06-02,,0.5,0.9385583400726318,0.92989832,0,0,1.4285714285714286,Zimbabwe,2021_06
2021-06-03,,1.5,0.9378032684326173,0.92989832,0,0,1.7142857142857142,Zimbabwe,2021_06
2021-06-04,,0.0,0.9362539649009705,0.92989832,0,0,1.8571428571428572,Zimbabwe,2021_06
2021-06-05,,1.0,0.9355810284614563,0.92989832,0,0,1.5714285714285714,Zimbabwe,2021_06
2021-06-06,,0.0,0.9342145621776581,0.92989832,0,0,1.7142857142857142,Zimbabwe,2021_06
2021-06-07,,0.0,0.9329648315906525,0.92989832,0,0,2.4285714285714284,Zimbabwe,2021_06
2021-06-01,,0.0,0.9381492733955383,0.92989832,0,0,1.7142857142857142,Zimbabwe,2021_06
2021-06-02,,0.5,0.9385583400726318,0.92989832,0,0,1.4285714285714286,Zimbabwe,2021_06
2021-06-03,,1.5,0.9378032684326173,0.92989832,0,0,1.7142857142857142,Zimbabwe,2021_06
2021-06-04,,0.0,0.9362539649009705,0.92989832,0,0,1.8571428571428572,Zimbabwe,2021_06
2021-06-05,,1.0,0.9355810284614563,0.92989832,0,0,1.5714285714285714,Zimbabwe,2021_06
2021-06-06,,0.0,0.9342145621776581,0.92989832,0,0,1.7142857142857142,Zimbabwe,2021_06
2021-06-07,,0.0,0.9329648315906525,0.92989832,0,0,2.4285714285714284,Zimbabwe,2021_06
2021-06-08,,0.0,1.006380319595337,0.9996038,0,0,2.5714285714285716,Zimbabwe,2021_06
2021-06-09,,1.0,1.0070520639419556,0.9996038,0,0,3.2857142857142856,Zimbabwe,2021_06
2021-06-10,,3.0,1.007750391960144,0.9996038,0,0,3.142857142857143,Zimbabwe,2021_06
2021-06-11,,0.0,1.0086311101913452,0.9996038,0,0,3.4285714285714284,Zimbabwe,2021_06
2021-06-12,,2.0,1.0095891952514648,0.9996038,0,0,3.857142857142857,Zimbabwe,2021_06
2021-06-13,,0.0,1.0096787214279177,0.9996038,0,0,3.7142857142857144,Zimbabwe,2021_06
2021-06-14,,0.0,0.9895035624504089,0.96693695,0,0,3.4285714285714284,Zimbabwe,2021_06
2021-06-15,,2.5,0.989567369222641,0.96693695,0,0,2.857142857142857,Zimbabwe,2021_06
2021-06-16,,2.5,0.9890946447849274,0.96693695,0,0,2.5714285714285716,Zimbabwe,2021_06
2021-06-17,,3.0,0.9872587621212006,0.96693695,0,0,3.0,Zimbabwe,2021_06
2021-06-18,,1.0,0.9862924814224243,0.96693695,0,0,3.857142857142857,Zimbabwe,2021_06
2021-06-19,,1.5,0.984309047460556,0.96693695,0,0,4.857142857142857,Zimbabwe,2021_06
2021-06-20,,0.0,0.9836665093898773,0.96693695,0,0,5.714285714285714,Zimbabwe,2021_06
2021-06-21,,0.0,0.9822116494178772,0.96693695,0,0,7.142857142857143,Zimbabwe,2021_06
2021-06-14,,0.0,0.9895035624504089,0.96693695,3,3,3.4285714285714284,Zimbabwe,2021_06
2021-06-15,,2.5,0.989567369222641,0.96693695,3,3,2.857142857142857,Zimbabwe,2021_06
2021-06-16,,2.5,0.9890946447849274,0.96693695,3,3,2.5714285714285716,Zimbabwe,2021_06
2021-06-17,,3.0,0.9872587621212006,0.96693695,3,3,3.0,Zimbabwe,2021_06
2021-06-18,,1.0,0.9862924814224243,0.96693695,3,3,3.857142857142857,Zimbabwe,2021_06
2021-06-19,,1.5,0.984309047460556,0.96693695,3,3,4.857142857142857,Zimbabwe,2021_06
2021-06-20,,0.0,0.9836665093898773,0.96693695,3,3,5.714285714285714,Zimbabwe,2021_06
2021-06-21,,0.0,0.9822116494178772,0.96693695,3,3,7.142857142857143,Zimbabwe,2021_06
2021-06-22,,4.0,0.9641599655151368,0.9342701,2,2,7.714285714285714,Zimbabwe,2021_06
2021-06-23,,3.0,0.9620243906974792,0.9342701,1,1,7.428571428571429,Zimbabwe,2021_06
2021-06-24,,2.0,0.961752474308014,0.9342701,0,0,8.857142857142858,Zimbabwe,2021_06
2021-06-25,,1.0,0.959504008293152,0.9342701,0,0,9.285714285714286,Zimbabwe,2021_06
2021-06-26,,1.0,0.958775520324707,0.9342701,0,0,8.428571428571429,Zimbabwe,2021_06
2021-06-27,,0.0,0.9562453031539916,0.9342701,0,0,9.142857142857142,Zimbabwe,2021_06
2021-06-28,,1072.0,1.0109093487262726,0.9766852,0,0,9.142857142857142,Zimbabwe,2021_06
2021-06-29,,77.0,1.0105420351028442,0.9766852,0,0,10.0,Zimbabwe,2021_06
2021-06-30,,73.5,1.0074735581874847,0.9766852,0,0,13.857142857142858,Zimbabwe,2021_06
2021-06-28,,1072.0,1.0109093487262726,0.9766852,9,9,9.142857142857142,Zimbabwe,2021_06
2021-06-29,,77.0,1.0105420351028442,0.9766852,9,9,10.0,Zimbabwe,2021_06
2021-06-30,,73.5,1.0074735581874847,0.9766852,9,9,13.857142857142858,Zimbabwe,2021_06
