Date,RegionName,PredictedDailyNewCases,PredictedDailyNewRatios,RN,Pred,SmoothNewDeaths,truth,CountryName,Month_Year
2021-10-01,,0.0,0.9077336192131042,0.8448645,0,0,0.8571428571428571,Aruba,2021_10
2021-10-02,,0.0,0.9066247940063475,0.8448645,0,0,0.2857142857142857,Aruba,2021_10
2021-10-03,,0.0,0.9009464383125304,0.8448645,0,0,0.2857142857142857,Aruba,2021_10
2021-10-04,,0.0,0.8931765258312225,0.794487485,0,0,0.14285714285714285,Aruba,2021_10
2021-10-05,,0.0,0.8892281353473663,0.794487485,0,0,0.2857142857142857,Aruba,2021_10
2021-10-06,,0.0,0.8830622434616089,0.794487485,0,0,0.2857142857142857,Aruba,2021_10
2021-10-07,,0.0,0.8718292415142059,0.794487485,0,0,0.42857142857142855,Aruba,2021_10
2021-10-08,,0.0,0.8640771508216858,0.794487485,0,0,0.42857142857142855,Aruba,2021_10
2021-10-09,,0.0,0.8528465330600739,0.794487485,0,0,0.2857142857142857,Aruba,2021_10
2021-10-10,,0.0,0.8462412357330322,0.794487485,0,0,0.2857142857142857,Aruba,2021_10
2021-10-11,,0.0,0.8550374209880829,0.794487485,0,0,0.42857142857142855,Aruba,2021_10
2021-10-01,,0.0,0.8820689916610718,0.82689595,0,0,1.0,Afghanistan,2021_10
2021-10-02,,0.0,0.8813574910163879,0.82689595,0,0,1.0,Afghanistan,2021_10
2021-10-03,,0.0,0.8760979771614075,0.82689595,0,0,1.0,Afghanistan,2021_10
2021-10-04,,0.0,0.8586033880710602,0.765038325,0,0,1.7142857142857142,Afghanistan,2021_10
2021-10-05,,0.0,0.8567851483821869,0.765038325,0,0,1.8571428571428572,Afghanistan,2021_10
2021-10-06,,1.0,0.8520879149436951,0.765038325,0,0,2.2857142857142856,Afghanistan,2021_10
2021-10-07,,2.5,0.8426439762115479,0.765038325,0,0,2.4285714285714284,Afghanistan,2021_10
2021-10-08,,0.5,0.8387339413166046,0.765038325,0,0,2.142857142857143,Afghanistan,2021_10
2021-10-09,,0.0,0.8294098377227783,0.765038325,0,0,2.142857142857143,Afghanistan,2021_10
2021-10-10,,0.0,0.8225880861282349,0.765038325,0,0,2.7142857142857144,Afghanistan,2021_10
2021-10-11,,0.0,0.8233602941036224,0.765038325,0,0,2.2857142857142856,Afghanistan,2021_10
2021-10-01,,0.0,0.895124077796936,0.83341676,0,0,13.714285714285714,Angola,2021_10
2021-10-02,,4.0,0.8936273455619812,0.83341676,0,0,12.428571428571429,Angola,2021_10
2021-10-03,,0.0,0.8872666954994202,0.83341676,0,0,10.857142857142858,Angola,2021_10
2021-10-04,,0.0,0.8770686388015747,0.78040513,0,0,9.142857142857142,Angola,2021_10
2021-10-05,,4.0,0.8729875981807709,0.78040513,0,0,8.714285714285714,Angola,2021_10
2021-10-06,,1.5,0.8693726658821106,0.78040513,0,0,8.714285714285714,Angola,2021_10
2021-10-07,,1.0,0.858313262462616,0.78040513,0,0,9.428571428571429,Angola,2021_10
2021-10-08,,11.0,0.8491697907447815,0.78040513,0,0,6.571428571428571,Angola,2021_10
2021-10-09,,1.0,0.8373367190361023,0.78040513,0,0,6.285714285714286,Angola,2021_10
2021-10-10,,0.0,0.8306250274181366,0.78040513,0,0,6.428571428571429,Angola,2021_10
2021-10-11,,0.0,0.8386326432228088,0.78040513,0,0,7.428571428571429,Angola,2021_10
2021-10-01,,1.0,0.901387333869934,0.8428289,0,0,12.285714285714286,Albania,2021_10
2021-10-02,,1.0,0.8997182846069336,0.8428289,0,0,11.571428571428571,Albania,2021_10
2021-10-03,,2.0,0.8942409753799438,0.8428289,0,0,10.428571428571429,Albania,2021_10
2021-10-04,,0.0,0.8790552318096161,0.78342058,0,0,8.571428571428571,Albania,2021_10
2021-10-05,,2.5,0.8761030435562134,0.78342058,0,0,8.142857142857142,Albania,2021_10
2021-10-06,,4.0,0.8714430928230286,0.78342058,0,0,7.0,Albania,2021_10
2021-10-07,,2.5,0.8615444898605347,0.78342058,0,0,6.857142857142857,Albania,2021_10
2021-10-08,,0.0,0.8548769652843475,0.78342058,0,0,6.857142857142857,Albania,2021_10
2021-10-09,,0.0,0.8452069461345673,0.78342058,0,0,7.0,Albania,2021_10
2021-10-10,,0.5,0.8383404016494751,0.78342058,0,0,7.857142857142857,Albania,2021_10
2021-10-11,,0.0,0.8426559567451477,0.78342058,0,0,9.142857142857142,Albania,2021_10
2021-10-01,,0.0,0.9551517963409424,0.8690272,0,0,0.0,Andorra,2021_10
2021-10-02,,0.0,0.9582595229148864,0.8690272,0,0,0.0,Andorra,2021_10
2021-10-03,,0.0,0.9511060118675232,0.8690272,0,0,0.0,Andorra,2021_10
2021-10-04,,0.0,0.9348084032535552,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-05,,0.0,0.9319334030151368,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-06,,0.0,0.9256003797054291,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-07,,0.0,0.9096831381320953,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-08,,0.0,0.9012895822525024,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-09,,0.0,0.8857511878013611,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-10,,0.0,0.8774319887161255,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-11,,0.0,0.8871679306030273,0.82146655,0,0,0.0,Andorra,2021_10
2021-10-01,,0.0,0.8954097032546997,0.83768153,0,0,2.0,United Arab Emirates,2021_10
2021-10-02,,0.0,0.8934411406517029,0.83768153,0,0,1.5714285714285714,United Arab Emirates,2021_10
2021-10-03,,0.0,0.8874874114990234,0.83768153,0,0,1.7142857142857142,United Arab Emirates,2021_10
2021-10-04,,0.0,0.8726062178611755,0.777249395,0,0,1.2857142857142858,United Arab Emirates,2021_10
2021-10-05,,0.0,0.8688968122005463,0.777249395,0,0,1.4285714285714286,United Arab Emirates,2021_10
2021-10-06,,0.0,0.8641915619373322,0.777249395,0,0,1.7142857142857142,United Arab Emirates,2021_10
2021-10-07,,0.0,0.854084849357605,0.777249395,0,0,1.7142857142857142,United Arab Emirates,2021_10
