Date,RegionName,PredictedDailyNewCases,PredictedDailyNewRatios,RN,Pred,SmoothNewDeaths,truth,CountryName,Month_Year
2021-05-03,,0.0,0.623920202255249,0.48487613,0,0,1.8571428571428572,Zimbabwe,2021_05
2021-05-04,,1.0,0.6229142546653748,0.48487613,0,0,1.2857142857142858,Zimbabwe,2021_05
2021-05-05,,0.0,0.6226066946983337,0.48487613,0,0,1.2857142857142858,Zimbabwe,2021_05
2021-05-06,,0.0,0.6185947060585022,0.48487613,0,0,1.1428571428571428,Zimbabwe,2021_05
2021-05-07,,0.0,0.6167291402816772,0.48487613,0,0,1.2857142857142858,Zimbabwe,2021_05
2021-05-08,,0.0,0.6118850111961365,0.48487613,0,0,1.1428571428571428,Zimbabwe,2021_05
2021-05-09,,0.0,0.6091811656951904,0.48487613,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-10,,0.0,0.6030260920524597,0.48487613,0,0,0.42857142857142855,Zimbabwe,2021_05
2021-05-11,,0.0,0.6003140211105347,0.48487613,0,0,0.7142857142857143,Zimbabwe,2021_05
2021-05-12,,0.0,0.5938114523887634,0.48487613,0,0,0.7142857142857143,Zimbabwe,2021_05
2021-05-13,,0.0,0.5910656452178955,0.48487613,0,0,1.0,Zimbabwe,2021_05
2021-05-14,,0.0,0.5837500095367432,0.48487613,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-15,,0.0,0.5808956027030945,0.48487613,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-16,,0.0,0.5721837878227234,0.48487613,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-17,,0.0,0.7383873462677002,0.672534485,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-18,,1.0,0.7326991558074951,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-19,,0.0,0.7294904589653015,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-20,,1.0,0.7201536893844604,0.672534485,0,0,0.42857142857142855,Zimbabwe,2021_05
2021-05-21,,0.0,0.7138901650905609,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-22,,0.0,0.7021538317203522,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-23,,0.0,0.6978974938392639,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-24,,0.0,0.6890395134687424,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-17,,0.0,0.7383873462677002,0.672534485,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-18,,1.0,0.7326991558074951,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-19,,0.0,0.7294904589653015,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-20,,1.0,0.7201536893844604,0.672534485,0,0,0.42857142857142855,Zimbabwe,2021_05
2021-05-21,,0.0,0.7138901650905609,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-22,,0.0,0.7021538317203522,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-23,,0.0,0.6978974938392639,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-24,,0.0,0.6890395134687424,0.672534485,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-25,,1.0,0.8914234638214111,0.86019284,0,0,0.5714285714285714,Zimbabwe,2021_05
2021-05-26,,0.0,0.8902656435966492,0.86019284,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-27,,1.0,0.889823317527771,0.86019284,0,0,1.0,Zimbabwe,2021_05
2021-05-28,,0.0,0.8883621692657471,0.86019284,0,0,0.8571428571428571,Zimbabwe,2021_05
2021-05-29,,0.0,0.887154757976532,0.86019284,0,0,1.1428571428571428,Zimbabwe,2021_05
2021-05-30,,0.0,0.8843150734901428,0.86019284,0,0,1.1428571428571428,Zimbabwe,2021_05
2021-05-31,,0.0,0.937605082988739,0.92989832,0,0,1.1428571428571428,Zimbabwe,2021_05
2021-05-31,,0.0,0.937605082988739,0.92989832,1,1,1.1428571428571428,Zimbabwe,2021_05
