Date,RegionName,PredictedDailyNewCases,PredictedDailyNewRatios,RN,Pred,SmoothNewDeaths,truth,Month_Year
2020-12-28,,0.0,0.8768987655639648,0.86580074,3,3,4.571428571428571,2020-12
2020-12-29,,0.0,0.8766485452651978,0.86580074,2,2,4.714285714285714,2020-12
2020-12-30,,1.0,0.8750648498535156,0.86580074,1,1,4.285714285714286,2020-12
2020-12-31,,6.0,0.8731177449226379,0.86580074,0,0,3.4285714285714284,2020-12
