CountryName,RegionName,PrescriptionIndex,PredictedDailyNewCases,Stringency,PrescriptorName
Afghanistan,,0,97.3495094836536,0.0,V4C
Afghanistan,,1,80.79515184096053,1.22,V4C
Afghanistan,,2,80.79515184096053,1.22,V4C
Afghanistan,,3,76.85605726506724,1.92,V4C
Afghanistan,,4,70.00941859993196,2.88,V4C
Afghanistan,,5,70.00941859993196,2.88,V4C
Afghanistan,,6,60.61611233444536,6.17,V4C
Afghanistan,,7,49.758819639170895,15.049999999999999,V4C
Afghanistan,,8,49.758819639170895,15.049999999999999,V4C
Afghanistan,,9,48.984805141965985,17.93,V4C
Albania,,0,2739.540383303178,0.0,V4C
Albania,,1,2739.540383303178,0.0,V4C
Albania,,2,2542.1743745969748,0.14,V4C
Albania,,3,2542.1743745969748,0.14,V4C
Albania,,4,2374.658370386778,0.28,V4C
Albania,,5,2374.658370386778,0.28,V4C
Albania,,6,2230.9920703849516,0.42000000000000004,V4C
Albania,,7,2230.9920703849516,0.42000000000000004,V4C
Albania,,8,2172.937938891572,0.6200000000000001,V4C
Albania,,9,2172.937938891572,0.6200000000000001,V4C
Algeria,,0,1008.2365422101689,0.0,V4C
Algeria,,1,917.8141857225733,0.06,V4C
Algeria,,2,917.8141857225733,0.06,V4C
Algeria,,3,842.898354641414,0.12,V4C
Algeria,,4,842.898354641414,0.12,V4C
Algeria,,5,779.987814158503,0.18,V4C
Algeria,,6,779.987814158503,0.18,V4C
Algeria,,7,589.5198454146635,1.6700000000000002,V4C
Algeria,,8,589.5198454146635,1.6700000000000002,V4C
Algeria,,9,533.7671705602046,10.85,V4C
Andorra,,0,14.785026247068728,0.0,V4C
Andorra,,1,14.785026247068728,0.0,V4C
Andorra,,2,14.041448454574978,0.33,V4C
Andorra,,3,14.041448454574978,0.33,V4C
Andorra,,4,13.406115141114336,0.66,V4C
Andorra,,5,13.406115141114336,0.66,V4C
Andorra,,6,12.865848279033086,0.99,V4C
Andorra,,7,12.865848279033086,0.99,V4C
Andorra,,8,11.945361616877786,4.2700000000000005,V4C
Andorra,,9,11.945361616877786,4.2700000000000005,V4C
Angola,,0,383.32855815833057,0.0,V4C
Angola,,1,383.32855815833057,0.0,V4C
Angola,,2,261.26807879313134,3.24,V4C
Angola,,3,261.26807879313134,3.24,V4C
Angola,,4,261.26807879313134,3.24,V4C
Angola,,5,201.3030150090207,8.47,V4C
Angola,,6,201.3030150090207,8.47,V4C
Angola,,7,201.3030150090207,8.47,V4C
Angola,,8,197.16075577213692,9.990000000000002,V4C
Angola,,9,197.16075577213692,9.990000000000002,V4C
Argentina,,0,17810.13383588321,0.0,V4C
Argentina,,1,14514.54669129391,4.11,V4C
Argentina,,2,14514.54669129391,4.11,V4C
Argentina,,3,14118.652692388729,5.07,V4C
Argentina,,4,14118.652692388729,5.07,V4C
Argentina,,5,11508.040827356359,10.35,V4C
Argentina,,6,11508.040827356359,10.35,V4C
Argentina,,7,10967.564121505136,10.47,V4C
Argentina,,8,10967.564121505136,10.47,V4C
Argentina,,9,10118.319129307878,15.3,V4C
Aruba,,0,53.63362742193164,0.0,V4C
Aruba,,1,53.63362742193164,0.0,V4C
Aruba,,2,53.63362742193164,0.0,V4C
Aruba,,3,44.129845123858985,1.26,V4C
Aruba,,4,44.129845123858985,1.26,V4C
Aruba,,5,44.129845123858985,1.26,V4C
Aruba,,6,44.129845123858985,1.26,V4C
Aruba,,7,32.26765175393911,15.170000000000002,V4C
Aruba,,8,32.26765175393911,15.170000000000002,V4C
Aruba,,9,32.26765175393911,15.170000000000002,V4C
Australia,,0,64.60081849379763,0.0,V4C
Australia,,1,64.60081849379763,0.0,V4C
Australia,,2,39.664062471386394,3.9299999999999993,V4C
Australia,,3,39.664062471386394,3.9299999999999993,V4C
Australia,,4,39.664062471386394,3.9299999999999993,V4C
Australia,,5,30.69385349875227,15.269999999999998,V4C
Australia,,6,30.69385349875227,15.269999999999998,V4C
Australia,,7,30.69385349875227,15.269999999999998,V4C
Australia,,8,29.74233993017651,20.87,V4C
Australia,,9,29.74233993017651,20.87,V4C
Austria,,0,6021.828862168395,0.0,V4C
Austria,,1,5046.384441537377,0.22,V4C
Austria,,2,4661.453780439387,0.33,V4C
Austria,,3,4661.453780439387,0.33,V4C
Austria,,4,4376.190043349087,0.63,V4C
Austria,,5,4129.683094042,0.9299999999999999,V4C
Austria,,6,3914.78996012994,1.23,V4C
Austria,,7,3914.78996012994,1.23,V4C
Austria,,8,3551.4381124991046,5.01,V4C
Austria,,9,3497.7654599563407,6.01,V4C
Azerbaijan,,0,1223.2393814313216,0.0,V4C
Azerbaijan,,1,925.5075574107057,1.6800000000000002,V4C
Azerbaijan,,2,925.5075574107057,1.6800000000000002,V4C
Azerbaijan,,3,884.5694216014621,2.2800000000000002,V4C
Azerbaijan,,4,884.5694216014621,2.2800000000000002,V4C
Azerbaijan,,5,1006.3779978359548,2.3899999999999997,V4C
Azerbaijan,,6,1006.3779978359548,2.3899999999999997,V4C
Azerbaijan,,7,826.9199535141827,4.43,V4C
Azerbaijan,,8,826.9199535141827,4.43,V4C
Azerbaijan,,9,649.7363509718125,9.04,V4C
Bahamas,,0,208.21197725272367,0.0,V4C
Bahamas,,1,208.21197725272367,0.0,V4C
Bahamas,,2,187.48532259863285,0.17,V4C
Bahamas,,3,187.48532259863285,0.17,V4C
Bahamas,,4,170.04854055376614,0.34,V4C
Bahamas,,5,170.04854055376614,0.34,V4C
Bahamas,,6,155.20903660820642,0.51,V4C
Bahamas,,7,155.20903660820642,0.51,V4C
Bahamas,,8,126.85175542409786,2.25,V4C
Bahamas,,9,126.85175542409786,2.25,V4C
Bahrain,,0,1059.9976039007693,0.0,V4C
Bahrain,,1,1059.9976039007693,0.0,V4C
Bahrain,,2,1059.9976039007693,0.0,V4C
Bahrain,,3,957.2769821681094,1.55,V4C
Bahrain,,4,957.2769821681094,1.55,V4C
Bahrain,,5,957.2769821681094,1.55,V4C
Bahrain,,6,957.2769821681094,1.55,V4C
Bahrain,,7,610.5889774391487,24.03,V4C
Bahrain,,8,610.5889774391487,24.03,V4C
Bahrain,,9,610.5889774391487,24.03,V4C
Bangladesh,,0,2884.6130312088153,0.0,V4C
Bangladesh,,1,2580.3532503047754,0.88,V4C
Bangladesh,,2,2327.8607695679793,1.76,V4C
Bangladesh,,3,2327.8607695679793,1.76,V4C
Bangladesh,,4,2115.4308990151158,2.64,V4C
Bangladesh,,5,1960.7467911031558,3.58,V4C
Bangladesh,,6,1828.986340339516,4.52,V4C
Bangladesh,,7,1828.986340339516,4.52,V4C
Bangladesh,,8,1715.597560567678,5.46,V4C
Bangladesh,,9,1587.6420821464035,9.69,V4C
Barbados,,0,175.4791652521328,0.0,V4C
Barbados,,1,175.4791652521328,0.0,V4C
Barbados,,2,91.15463056678776,16.24,V4C
Barbados,,3,91.15463056678776,16.24,V4C
Barbados,,4,91.15463056678776,16.24,V4C
Barbados,,5,89.46832025844994,23.56,V4C
Barbados,,6,89.46832025844994,23.56,V4C
Barbados,,7,89.46832025844994,23.56,V4C
Barbados,,8,86.31189775744419,29.54,V4C
Barbados,,9,86.31189775744419,29.54,V4C
Belarus,,0,4402.119615198992,0.0,V4C
Belarus,,1,4050.5507988166873,0.29,V4C
Belarus,,2,4050.5507988166873,0.29,V4C
Belarus,,3,3755.5500028751276,0.58,V4C
Belarus,,4,3505.0691054592276,0.8699999999999999,V4C
Belarus,,5,3505.0691054592276,0.8699999999999999,V4C
Belarus,,6,3434.421820561262,1.25,V4C
Belarus,,7,3373.025498692878,1.63,V4C
Belarus,,8,3373.025498692878,1.63,V4C
Belarus,,9,3319.3413647824414,2.01,V4C
Belgium,,0,5477.8901889363515,0.0,V4C
Belgium,,1,5477.8901889363515,0.0,V4C
Belgium,,2,5339.984872780025,0.05,V4C
Belgium,,3,5339.984872780025,0.05,V4C
Belgium,,4,5220.9714209816275,0.1,V4C
Belgium,,5,5220.9714209816275,0.1,V4C
Belgium,,6,5117.584703315554,0.15000000000000002,V4C
Belgium,,7,5117.584703315554,0.15000000000000002,V4C
Belgium,,8,3255.6401957873886,15.84,V4C
Belgium,,9,3255.6401957873886,15.84,V4C
Belize,,0,18.43425843051,0.0,V4C
Belize,,1,18.43425843051,0.0,V4C
Belize,,2,14.665554621324404,2.31,V4C
Belize,,3,14.665554621324404,2.31,V4C
Belize,,4,14.665554621324404,2.31,V4C
Belize,,5,11.464267169785854,8.13,V4C
Belize,,6,11.464267169785854,8.13,V4C
Belize,,7,11.464267169785854,8.13,V4C
Belize,,8,11.041447069044771,11.700000000000001,V4C
Belize,,9,11.041447069044771,11.700000000000001,V4C
Benin,,0,0.0,0.0,V4C
Benin,,1,0.0,5.3999999999999995,V4C
Benin,,2,0.0,5.3999999999999995,V4C
Benin,,3,0.0,6.38,V4C
Benin,,4,0.0,6.38,V4C
Benin,,5,0.0,11.89,V4C
Benin,,6,0.0,11.89,V4C
Benin,,7,0.0,19.689999999999994,V4C
Benin,,8,0.0,19.689999999999994,V4C
Benin,,9,0.0,27.349999999999998,V4C
Bermuda,,0,14.158997260657312,0.0,V4C
Bermuda,,1,14.158997260657312,0.0,V4C
Bermuda,,2,12.995385399038197,1.35,V4C
Bermuda,,3,12.995385399038197,1.35,V4C
Bermuda,,4,12.995385399038197,1.35,V4C
Bermuda,,5,8.589233698449451,6.73,V4C
Bermuda,,6,8.589233698449451,6.73,V4C
Bermuda,,7,8.589233698449451,6.73,V4C
Bermuda,,8,7.957489067439634,8.16,V4C
Bermuda,,9,7.957489067439634,8.16,V4C
Bhutan,,0,0.648803522711535,0.0,V4C
Bhutan,,1,0.648803522711535,0.0,V4C
Bhutan,,2,0.648803522711535,0.0,V4C
Bhutan,,3,0.648803522711535,0.0,V4C
Bhutan,,4,0.648803522711535,0.0,V4C
Bhutan,,5,0.4449103022226042,5.97,V4C
Bhutan,,6,0.4449103022226042,5.97,V4C
Bhutan,,7,0.4449103022226042,5.97,V4C
Bhutan,,8,0.4449103022226042,5.97,V4C
Bhutan,,9,0.4449103022226042,5.97,V4C
Bolivia,,0,4273.3981389909995,0.0,V4C
Bolivia,,1,4273.3981389909995,0.0,V4C
Bolivia,,2,3047.1930500351823,2.77,V4C
Bolivia,,3,3047.1930500351823,2.77,V4C
Bolivia,,4,3047.1930500351823,2.77,V4C
Bolivia,,5,2276.1793844891854,14.66,V4C
Bolivia,,6,2276.1793844891854,14.66,V4C
Bolivia,,7,2276.1793844891854,14.66,V4C
Bolivia,,8,2094.835177516589,25.759999999999998,V4C
Bolivia,,9,2094.835177516589,25.759999999999998,V4C
Bosnia and Herzegovina,,0,2131.8324314759584,0.0,V4C
Bosnia and Herzegovina,,1,2131.8324314759584,0.0,V4C
Bosnia and Herzegovina,,2,1637.184205935629,3.4499999999999997,V4C
Bosnia and Herzegovina,,3,1637.184205935629,3.4499999999999997,V4C
Bosnia and Herzegovina,,4,1445.231706288907,4.89,V4C
Bosnia and Herzegovina,,5,1445.231706288907,4.89,V4C
Bosnia and Herzegovina,,6,1367.942715734712,5.6099999999999985,V4C
Bosnia and Herzegovina,,7,1367.942715734712,5.6099999999999985,V4C
Bosnia and Herzegovina,,8,1271.8799180329531,9.69,V4C
Bosnia and Herzegovina,,9,1271.8799180329531,9.69,V4C
Botswana,,0,1509.8914105924384,0.0,V4C
Botswana,,1,1447.3206235963246,0.08,V4C
Botswana,,2,1314.5673452381388,0.89,V4C
Botswana,,3,1314.5673452381388,0.89,V4C
Botswana,,4,1201.9031014460245,1.7000000000000002,V4C
Botswana,,5,1035.2464779164927,3.22,V4C
Botswana,,6,987.0182760997328,3.89,V4C
Botswana,,7,987.0182760997328,3.89,V4C
