CountryName,RegionName,PrescriptionIndex,PredictedDailyNewCases,Stringency,PrescriptorName
Afghanistan,,0,1405.7982952115913,0.15000000000000002,FeatGreedy
Afghanistan,,1,1295.9154701373013,0.23000000000000004,FeatGreedy
Afghanistan,,2,1242.8276646245336,0.31000000000000005,FeatGreedy
Afghanistan,,3,1169.5536008529868,0.49000000000000005,FeatGreedy
Afghanistan,,4,1095.545126604323,1.29,FeatGreedy
Afghanistan,,5,890.9353417484912,4.17,FeatGreedy
Afghanistan,,6,785.960786824114,5.82,FeatGreedy
Afghanistan,,7,765.5619690352004,7.620000000000001,FeatGreedy
Afghanistan,,8,751.1015051153826,8.46,FeatGreedy
Afghanistan,,9,745.1258469447761,9.100000000000001,FeatGreedy
Albania,,0,239.5425477817946,0.15000000000000002,FeatGreedy
Albania,,1,223.57696734706587,0.23000000000000004,FeatGreedy
Albania,,2,215.8150531115164,0.31000000000000005,FeatGreedy
Albania,,3,205.04268914630194,0.49000000000000005,FeatGreedy
Albania,,4,194.09176564984867,1.29,FeatGreedy
Albania,,5,163.34563758308266,4.17,FeatGreedy
Albania,,6,147.26238110182945,5.82,FeatGreedy
Albania,,7,144.10967057965868,7.620000000000001,FeatGreedy
Albania,,8,141.86815642743014,8.46,FeatGreedy
Albania,,9,140.94072481196244,9.100000000000001,FeatGreedy
Algeria,,0,1548.477048978726,0.15000000000000002,FeatGreedy
Algeria,,1,1428.6145451609914,0.23000000000000004,FeatGreedy
Algeria,,2,1370.6825903844253,0.31000000000000005,FeatGreedy
Algeria,,3,1290.6891351675467,0.49000000000000005,FeatGreedy
Algeria,,4,1209.8640142454553,1.29,FeatGreedy
Algeria,,5,986.0064402420231,4.17,FeatGreedy
Algeria,,6,871.0337654820274,5.82,FeatGreedy
Algeria,,7,848.6878501054255,7.620000000000001,FeatGreedy
Algeria,,8,832.8431832155975,8.46,FeatGreedy
Algeria,,9,826.2967003795626,9.100000000000001,FeatGreedy
Andorra,,0,14.02348346034894,0.15000000000000002,FeatGreedy
Andorra,,1,13.53608719183539,0.23000000000000004,FeatGreedy
Andorra,,2,13.29304112204431,0.31000000000000005,FeatGreedy
Andorra,,3,12.960748277735181,0.49000000000000005,FeatGreedy
Andorra,,4,12.620771775572122,1.29,FeatGreedy
Andorra,,5,11.618777154481842,4.17,FeatGreedy
Andorra,,6,11.074308333032434,5.82,FeatGreedy
Andorra,,7,10.965113048299795,7.620000000000001,FeatGreedy
Andorra,,8,10.886550860020364,8.46,FeatGreedy
Andorra,,9,10.853796956153495,9.100000000000001,FeatGreedy
Angola,,0,1423.3429314303924,0.15000000000000002,FeatGreedy
Angola,,1,1312.8032266042264,0.23000000000000004,FeatGreedy
Angola,,2,1259.3797749141806,0.31000000000000005,FeatGreedy
Angola,,3,1185.60912238039,0.49000000000000005,FeatGreedy
Angola,,4,1111.0774657550185,1.29,FeatGreedy
Angola,,5,904.7093546945505,4.17,FeatGreedy
Angola,,6,798.7284351601818,5.82,FeatGreedy
Angola,,7,778.1323975266617,7.620000000000001,FeatGreedy
Angola,,8,763.5281829937808,8.46,FeatGreedy
Angola,,9,757.492073498377,9.100000000000001,FeatGreedy
Argentina,,0,33280.57889991831,0.15000000000000002,FeatGreedy
Argentina,,1,31395.797855498415,0.23000000000000004,FeatGreedy
Argentina,,2,30468.279168683363,0.31000000000000005,FeatGreedy
Argentina,,3,29168.23046272079,0.49000000000000005,FeatGreedy
Argentina,,4,27830.948951274615,1.29,FeatGreedy
Argentina,,5,23984.629656440913,4.17,FeatGreedy
Argentina,,6,21914.921141812243,5.82,FeatGreedy
Argentina,,7,21504.277624405415,7.620000000000001,FeatGreedy
Argentina,,8,21211.30855116712,8.46,FeatGreedy
Argentina,,9,21089.796545613273,9.100000000000001,FeatGreedy
Aruba,,0,13.447979744576944,0.15000000000000002,FeatGreedy
Aruba,,1,12.726160978356212,0.23000000000000004,FeatGreedy
Aruba,,2,12.372011238342166,0.31000000000000005,FeatGreedy
Aruba,,3,11.876494292942727,0.49000000000000005,FeatGreedy
Aruba,,4,11.367953302490667,1.29,FeatGreedy
Aruba,,5,9.908960955062442,4.17,FeatGreedy
Aruba,,6,9.124254572929795,5.82,FeatGreedy
Aruba,,7,8.968511365960076,7.620000000000001,FeatGreedy
Aruba,,8,8.857338866798202,8.46,FeatGreedy
Aruba,,9,8.811231551797126,9.100000000000001,FeatGreedy
Australia,,0,158.93912900007356,0.15000000000000002,FeatGreedy
Australia,,1,146.64144804729514,0.23000000000000004,FeatGreedy
Australia,,2,140.70043674175733,0.31000000000000005,FeatGreedy
Australia,,3,132.49862806548944,0.49000000000000005,FeatGreedy
Australia,,4,124.21452319560387,1.29,FeatGreedy
Australia,,5,101.28645642911044,4.17,FeatGreedy
Australia,,6,89.51829448675684,5.82,FeatGreedy
Australia,,7,87.23176644263195,7.620000000000001,FeatGreedy
Australia,,8,85.61060231352049,8.46,FeatGreedy
Australia,,9,84.94049954508442,9.100000000000001,FeatGreedy
Austria,,0,3142.1032988162624,0.15000000000000002,FeatGreedy
Austria,,1,2954.7622715798434,0.23000000000000004,FeatGreedy
Austria,,2,2863.090522668342,0.31000000000000005,FeatGreedy
Austria,,3,2735.1759388693454,0.49000000000000005,FeatGreedy
Austria,,4,2604.3156050849384,1.29,FeatGreedy
Austria,,5,2231.870851752238,4.17,FeatGreedy
Austria,,6,2033.9493450364257,5.82,FeatGreedy
Austria,,7,1994.8946506093312,7.620000000000001,FeatGreedy
Austria,,8,1967.0684758230634,8.46,FeatGreedy
Austria,,9,1955.540061392891,9.100000000000001,FeatGreedy
Azerbaijan,,0,3178.8101667900414,0.15000000000000002,FeatGreedy
Azerbaijan,,1,2969.2187822406117,0.23000000000000004,FeatGreedy
Azerbaijan,,2,2867.0782345142457,0.31000000000000005,FeatGreedy
Azerbaijan,,3,2725.071608867772,0.49000000000000005,FeatGreedy
Azerbaijan,,4,2580.4019012552976,1.29,FeatGreedy
Azerbaijan,,5,2172.524670038831,4.17,FeatGreedy
Azerbaijan,,6,1958.3087333300753,5.82,FeatGreedy
Azerbaijan,,7,1916.2583816034428,7.620000000000001,FeatGreedy
Azerbaijan,,8,1886.3472746957364,8.46,FeatGreedy
Azerbaijan,,9,1873.966487345133,9.100000000000001,FeatGreedy
Bahamas,,0,316.83819757690975,0.15000000000000002,FeatGreedy
Bahamas,,1,295.96860364264495,0.23000000000000004,FeatGreedy
Bahamas,,2,285.74833411955296,0.31000000000000005,FeatGreedy
Bahamas,,3,271.48442220482565,0.49000000000000005,FeatGreedy
Bahamas,,4,256.8904787408029,1.29,FeatGreedy
Bahamas,,5,215.4431441956303,4.17,FeatGreedy
Bahamas,,6,193.51691309982732,5.82,FeatGreedy
Bahamas,,7,189.20186470733793,7.620000000000001,FeatGreedy
Bahamas,,8,186.13064791240288,8.46,FeatGreedy
Bahamas,,9,184.8586880015547,9.100000000000001,FeatGreedy
Bahrain,,0,1056.141234697515,0.15000000000000002,FeatGreedy
Bahrain,,1,1003.3942088331124,0.23000000000000004,FeatGreedy
Bahrain,,2,977.3439896573472,0.31000000000000005,FeatGreedy
Bahrain,,3,940.7134673223618,0.49000000000000005,FeatGreedy
Bahrain,,4,902.8923416036779,1.29,FeatGreedy
Bahrain,,5,793.141393881538,4.17,FeatGreedy
Bahrain,,6,733.3781218182464,5.82,FeatGreedy
Bahrain,,7,721.4561398516876,7.620000000000001,FeatGreedy
Bahrain,,8,712.9352403329682,8.46,FeatGreedy
Bahrain,,9,709.3967836832838,9.100000000000001,FeatGreedy
Bangladesh,,0,10822.666956744812,0.15000000000000002,FeatGreedy
Bangladesh,,1,10034.431227341236,0.23000000000000004,FeatGreedy
Bangladesh,,2,9652.610792943142,0.31000000000000005,FeatGreedy
Bangladesh,,3,9124.262107178723,0.49000000000000005,FeatGreedy
Bangladesh,,4,8589.119732566465,1.29,FeatGreedy
Bangladesh,,5,7098.697812780291,4.17,FeatGreedy
Bangladesh,,6,6327.409984706293,5.82,FeatGreedy
Bangladesh,,7,6176.975321267857,7.620000000000001,FeatGreedy
Bangladesh,,8,6070.188643340262,8.46,FeatGreedy
Bangladesh,,9,6026.019583654314,9.100000000000001,FeatGreedy
Barbados,,0,18.604880829462875,0.15000000000000002,FeatGreedy
Barbados,,1,17.231747910099784,0.23000000000000004,FeatGreedy
Barbados,,2,16.566452393614068,0.31000000000000005,FeatGreedy
Barbados,,3,15.645773426988574,0.49000000000000005,FeatGreedy
